,smiles,mass,fp_score,rank_1,rank_2,rank_3
705,CCC#CCCCCCCCCOC(=O)CCCC(=O)OCCCCCCCCCl,442.284987536,0.9836956521739131,1,1,1
706,CC[C@H]1CC[C@@H](C)CC1,126.14085057599999,0.9873188405797102,7,1,1
707,O=C1OCCC1n1ncnc1Cl,187.014854112,0.7771739130434783,7313,1827,523
708,CCCCCCCO[Si](CC)(CC)OCc1ccc(Cl)cc1,342.17818444200003,0.9873188405797102,1,1,1
709,CCC(C)(C)C(=O)OC,130.099379688,0.9565217391304348,15,4,4
710,COc1ccc(Cl)cc1NC(=O)CCCC(=O)OCC(C)C,327.12373586399997,0.9492753623188406,8,2,2
711,CCCCCCCCCCCCCCCCOC(=O)CCCC(=O)NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,581.33036362,0.9963768115942029,1,1,1
712,CCC(OC(=O)/C=C/C(=O)Oc1ccccc1OC(C)C)C(C)C,334.17802393200003,0.9583333333333334,4,3,2
713,Cc1ccc(S(=O)(=O)Oc2ccc(Cl)cc2Cl)cc1,315.97277054,0.9728260869565217,2,2,2
714,C=C1CCC2(C(C)C)CC12,136.125200512,0.9583333333333334,151,76,74
715,CCC(C)CO[Si](C)(C)O[Si](C)(C)OCC(C)CC,306.204648008,0.9619565217391305,48,6,6
716,CCCCCCCCCCCCCO[Si](C)(C)OCC(Cl)(Cl)Cl,404.14718992999997,0.9945652173913043,1,1,1
717,CCCCCCCCCCCCOC(=O)CC(=O)OC(CCC)CCC,370.308309824,0.9981884057971014,1,1,1
718,Clc1cccc2c1Oc1ccccc1O2,218.013457144,0.8260869565217391,1330,298,136
719,CCCCCCCCCCCCCCCCCC(=O)O[Si](C)(C)C(C)(C)C,398.35800737,0.980072463768116,1,1,1
720,Cc1noc(CO)n1,114.042927432,0.8659420289855072,3375,582,357
721,Cc1cc(C)cc(OC(=O)c2ccc([N+](=O)[O-])cc2)c1,271.084457896,0.9619565217391305,11,5,5
722,CC#CC(CC)OC(=O)c1cccc(C(=O)OCC(C)C)c1,302.151809184,0.9637681159420289,11,4,4
723,C#CCOC(=O)N1CCCCC1C(=O)OCCCCCCCCCCC,365.2566086,0.9655797101449275,1,1,1
724,CCCCCCCCCCCCCCCC(=O)OCC(CO)O[Si](C)(C)C,402.31653648199995,0.967391304347826,10,1,1
725,COc1cc(/C=C/C(=O)OCC(CO[Si](C)(C)C)O[Si](C)(C)C)ccc1O,412.173741804,0.8152173913043478,1202,86,30
726,CCCCC(NC(=O)CNC(=O)OC)C(=O)O,246.121571676,0.9329710144927537,38,2,1
727,CCCCCCCCCCCOC(=O)C1CCCCC1C(=O)OCCOC,384.2875743799999,1.0,1,1,1
728,O=C(CCCCCC(=O)OCCCc1ccccc1)OCCCc1ccccc1,396.230059504,0.9420289855072463,99999,1,99999
729,CCCCCCCCCCCCCCCCCOC(=O)CCCCC(=O)OC(CC)CCC,468.417860272,0.9981884057971014,1,1,1
730,CCCCCCCCCCCCCCCCCCOC(=O)C1CCCN1C(=O)c1c(F)c(F)c(F)c(F)c1F,561.3241353679999,0.9637681159420289,1,1,1
731,C=C[Si](C)(OCCCCCCCC)O[Si](C)(C=C)OC(C)C1CCCC1,398.26724826399993,0.9782608695652174,84,21,10
732,CCCCCCCCCC(CC)OC(=O)c1cc(F)ccc1C(F)(F)F,376.202543016,0.9909420289855072,3,2,2
733,C[Si](C)(C)OCC(O[Si](C)(C)C)C1OC(=O)C(O[Si](C)(C)C)=C1O[Si](C)(C)C,464.19019512,0.8478260869565217,258,19,5
734,C[Si](C)(C)OC(=O)/C=C/c1ccc(O[Si](C)(C)C)cc1,308.126397688,0.9456521739130435,7,2,2
735,COC(=O)C(COC(C)(C)C)NC(=O)OC(C)C,261.15762283600003,0.9619565217391305,1,1,1
736,CCCCCCCCOC(=O)C1CCN(C(=O)c2cccc(Br)c2)CC1,423.14090591999997,0.9764492753623188,1,1,1
737,CCCCC/C=C\CCOC(=O)CCCCC(=O)OCC(C)C,326.245709568,0.9655797101449275,53,18,18
738,O=C(NC1C2CC3CC(C2)CC1C3)C(F)(F)C(F)(F)C(F)(F)F,347.112011672,0.7210144927536232,10816,1751,136
739,Cc1c(Br)c(C(F)(F)F)nn1C,241.966644952,0.8278985507246377,362,41,13
740,COc1ccc(CCNC(=O)c2ccccc2)cc1,255.125928784,0.8695652173913043,631,259,97
741,CC(C)c1cc(O)cc(C(C)C)c1,178.135765196,0.9166666666666666,78,12,11
742,CCCCCCCCCCOC(=O)c1ccc(C(=O)OCc2cc(F)cc(F)c2F)cc1,450.201794068,1.0,1,1,1
743,CC(C)COC(=O)c1ccc(C(=O)OCCc2ccccc2F)cc1,344.14238737200003,0.9619565217391305,18,5,5
744,CCCCCCOC(=O)C1CCN(C(=O)OCCCC)CC1,313.225308472,0.9909420289855072,1,1,1
745,CCCCCCCCCCCCOC(=O)CCCCC(=O)OC(C)C(C)=O,384.2875743799999,0.9764492753623188,237,59,58
746,CCCCOC(=O)CCCC(=O)OCCOc1c(F)c(F)c(F)c(F)c1F,398.11526480800006,0.9927536231884058,1,1,1
747,C=C[Si](C)(OCCCCCCCC)O[Si](C)(C=C)OC(CCC)CCCC,414.29854839199993,0.9927536231884058,1,1,1
748,C=CCCCOC(=O)CCCCC(=O)OCCCCCCCCCCCCCCCC,438.37091008,1.0,1,1,1
749,COc1nonc1C#N,125.022526336,0.8931159420289855,99999,11,99999
750,CCCCCCCCCCCC(=O)N(CCC)CCCCCCCCCC,381.397065252,0.9981884057971014,1,1,1
751,CCCCCCCCCOC(=O)C1CCN(C(=O)CC(C)C)CC1,339.277344044,0.9619565217391305,7,2,2
752,COC(=O)C=C(C)C,114.06807956,0.9818840579710145,1,1,1
753,CCCCCCCCOC(=O)C(F)(F)C(F)(F)F,276.114870884,0.9963768115942029,1,1,1
754,CCCCCCCCCCCCCCCCOC(=O)C1CCCN1C(=O)OCCCC,439.366159048,0.9836956521739131,1,1,1
755,CCC(OC(=O)/C=C/C(=O)OCc1ccc(Cl)cc1)C(C)C,324.112836832,0.9456521739130435,1,1,1
756,CCCCCCCCCCC#CCOC(=O)CCCC,280.240230264,0.8913043478260869,206,38,36
757,O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1,288.04656884,0.8007246376811594,865,166,83
758,O=C(N1CCN2c3ncccc3Cc3ccccc3C2C1)C(F)(F)Cl,363.094996252,0.8731884057971014,2,1,1
759,CCCCCCCCCCCOC(=O)CCCCCC(=O)OCCCCC,384.32395988799993,0.9981884057971014,1,1,1
760,CCCCCCCCCCCCCOC(=O)CCCC(=O)OCc1ccc(Cl)cc1[N+](=O)[O-],483.2387656159999,0.967391304347826,3,2,2
761,CCOC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,240.038235976,0.967391304347826,1,1,1
762,COCC(=O)N1CCOCC1,159.089543276,0.9402173913043478,1,1,1
763,CCCCCCCCCCCCOP(=O)(OCC(C)CC(C)(C)C)c1ccccc1,438.326281994,0.9981884057971014,1,1,1
764,Cc1nc(CC(C)C)sc1C,169.09252048,0.9293478260869565,25,5,5
765,CC(C)=CCCC(C)C12CCC(C)(O)C1C2,222.198365452,0.9855072463768116,1,1,1
766,CCCCCCCCCCCCCCCOC(=O)CCCCCCCCC(=O)OCC(C)C,468.417860272,0.9981884057971014,1,1,1
767,CCCCCCOC(=O)c1c(F)c(F)c(F)c(F)c1F,296.08357075600003,0.9710144927536232,2,2,2
768,CCCCCCCCCCCCCCN(CCc1ccccc1)C(=O)c1ccccc1C,435.35011505999995,0.7753623188405797,851,343,41
769,CCCCCCCCCCOC(=O)CCCCCCCCC(=O)OCc1ccc(OC)cc1,462.3345245719999,0.9891304347826086,1,1,1
770,CC(OC(=O)CCCC(=O)OC1CC2CCC1C2)C(F)(F)F,322.13919381200003,0.9637681159420289,2,2,2
771,CCCCCCCCCCN(C(=O)CCc1ccccc1)C(C)CCC,359.318814932,0.980072463768116,17,4,4
772,Cc1cc(C)nc(C)c1,121.08914935199999,0.9166666666666666,2,2,1
773,CC(C)c1cccc(C(C)C)c1,162.140850576,0.9619565217391305,1,1,1
774,NN(c1ccccc1)c1ccccc1,184.100048384,0.9456521739130435,1,1,1
775,CCOC(=O)CCCCCCCCC(=O)OCCCC(C)C,314.245709568,0.9873188405797102,1,1,1
776,CCCCCCCCCC(CCC)OC(=O)c1ccc(F)cc1F,340.22138664,0.9963768115942029,1,1,1
777,CCCCCCCCCCCCCCCCCCOC(=O)C1CCCN1C(=O)OCCCC,467.397459176,0.9927536231884058,1,1,1
778,CC(C)COC(=O)CCC(=O)OCc1cc(F)c(F)c(F)c1F,336.098471872,0.9692028985507246,10,2,2
779,CN1CCC(CBr)CC1,191.030961548,0.9166666666666666,34,2,1
780,C[Si](C)(C)OCC(=O)C(O[Si](C)(C)C)C(O[Si](C)(C)C)C(CO[Si](C)(C)C)O[Si](C)(C)C,540.261022034,0.9202898550724637,98,17,17
781,CCCCC(CC)COC(=O)CCCC(=O)Oc1ccccc1OC,350.20932406,0.9728260869565217,2,1,1
782,CCCCCCCCCCCCCC1CCCCC1,266.297351216,0.9148550724637681,1,1,1
783,CCCCCCCCN(C(=O)C(C)C)C(C)CC,255.256214676,0.9818840579710145,6,3,3
784,COc1ccc(C2CCC(OC(=O)CCC(=O)OCC3CCCCC3)CC2)cc1,402.240624188,0.9528985507246377,2,1,1
785,O=C(Oc1ccc(Cl)cc1)c1ccc(F)cc1F,268.01026358400003,0.9746376811594203,18,7,1
786,C=C[Si](C)(OCCCCCCC)OCC(CC)CC,286.232806858,0.9909420289855072,4,3,3
787,CCCCCCCCCCCBr,234.098312836,1.0,1,1,1
788,CCCCCCCCCCCCCCO[Si](CC)(CC)OC(CCC)CCCC,428.40495756199994,0.9945652173913043,14,4,4
789,CCC#CCCCCCCCCO[Si](C)(C)O[Si](C)(C)OCc1ccccn1,421.246847168,0.7590579710144928,3053,65,13
790,CCCCC(CC)OC(=O)CCCCC(=O)OCCC,286.21440944,0.9873188405797102,6,3,3
791,CCCCCCCCCCCCCCCCCCCCOC(=O)c1cc(C(F)(F)F)ccc1C(F)(F)F,538.324549968,0.9637681159420289,1,1,1
792,CCCCCCCCCCCCCCOC(=O)c1cccc(C(=O)OCCC(C)C)n1,433.319208856,0.9873188405797102,32,7,7
793,C=C[Si](C)(OCCCCC)OCCCCCCCCCCCC,342.29540711399994,0.9945652173913043,1,1,1
794,CCCCCCCOC(=O)CCCCCC(=O)OCc1ccc(OC)cc1,378.24062418799997,0.9891304347826086,5,1,1
795,COC(=O)C(COC(=O)c1cccc(C(F)(F)F)c1)NC(=O)c1cccc(C(F)(F)F)c1,463.08544190000003,0.8260869565217391,736,8,4
796,C1CN2CN3CCCN3CN2C1,168.13749651199998,0.9329710144927537,3,2,2
797,CCCCOC(=O)c1ccc(C(=O)OCc2cccc(F)c2)cc1,330.12673730800003,0.9420289855072463,2,2,2
798,CCCCCOC(=O)CCCCCC(=O)OCCC(C)CCCC(C)C,370.308309824,0.9927536231884058,16,5,5
799,CCCCCCCCCCCCCCCOC(=O)CCCCC(=O)OCC(Cl)Cl,452.24601518399993,0.9981884057971014,1,1,1
800,CC(=O)C(C)(C)C,100.088815004,0.9601449275362319,3,1,1
801,Cc1ccc(C(=O)OC(=O)C(F)(F)F)cc1,232.034728744,0.8804347826086957,247,20,11
802,O=C(Oc1ccc(Cl)cc1)c1cccc(Br)c1,309.93961927600003,0.9583333333333334,18,7,7
803,CCCCCCCCC(C)OC(=O)/C=C/C(=O)Oc1c(Cl)cc(Cl)cc1Cl,434.08184232,0.9836956521739131,1,1,1
804,CCCCCCCCCCOC(=O)N(C)C(C)C(=O)OCCCCC,357.287908728,0.9963768115942029,1,1,1
805,CC(O[Si](OC(C)C(C)(C)C)(c1ccccc1)c1ccccc1)C(C)(C)C,384.248456922,0.9329710144927537,164,43,31
806,CCCCCCOC(=O)C(C)(C)C(=O)Cl,234.102272148,0.967391304347826,2,2,2
807,CCCCC/C=C/CCCOC(=O)/C=C/C(=O)OCCCCCCCCCCCCC,436.355260016,0.9945652173913043,1,1,1
808,COCn1c(Br)nnc1-n1ccnc1,256.991221976,0.9094202898550725,3,3,3
809,O=C(Oc1ccc(OC(=O)C(F)(F)F)c(-c2ccccc2)c1)C(F)(F)F,378.032678056,0.9184782608695652,3,1,1
810,COc1ccccc1OC(=O)CCC(=O)Oc1ccccc1F,318.09035180000006,0.980072463768116,1,1,1
811,CCCCCCOC(=O)C1CCCCC1C(=O)Oc1c(OC)cccc1OC,392.21988874399995,0.9855072463768116,5,2,2
812,CCCCCCCCCCCC(C)OC(=O)c1ccc(F)c(F)c1,340.22138664,0.9855072463768116,1,1,1
813,CCCCCCCCCCCCCCC(CCCCCCC)O[Si](C)(C)C,398.39439287799996,0.980072463768116,1,1,1
814,CC1CCC2C(C)(C)CC=CC2(C)O1,194.167065324,0.8876811594202898,1245,164,105
815,CC(C)(C)C(=O)Oc1cc(C(F)(F)F)nc2c(F)cccc12,315.08824153600006,0.802536231884058,2102,221,57
816,CCCCCCCN(Cc1ccccc1)C(=O)/C=C/c1cccc(C(F)(F)F)c1,403.212299176,0.9764492753623188,1,1,1
817,CCCCOC(=O)CCCC(=O)OC(CC)CCC(CC)CC,328.261359632,0.9873188405797102,1,1,1
818,CCCCCOC(=O)CN(C)C(=O)c1ccccc1OC,293.162708216,0.9384057971014492,3,1,1
819,CCCCC/C=C/CCCO[Si](C)(C)OCCCCCCCCCCCCC,412.37365743399994,0.9855072463768116,1,1,1
820,CC(C)CCOCc1c(Cl)cccc1Cl,246.057820492,0.9782608695652174,3,3,3
821,CCCCCCCCCCCCCCCCOC(=O)C1CCCN1C(=O)OCCC,425.350508984,0.9963768115942029,1,1,1
822,CCCCCOC(=O)CCCCCCCCC(=O)OCC(C)CCOC,372.28757437999997,0.9963768115942029,1,1,1
823,CC(C)C(OC(=O)CCCC(=O)OC(C(C)C)C(C)C)C(C)C,328.261359632,0.9782608695652174,23,11,10
824,CCCCCCCOC(=O)c1cccc(C(=O)OCCCCCCCl)c1,382.191087152,0.9963768115942029,1,1,1
825,CCCCC(CC)COC(=O)CCCC(=O)OCC1=C(C)CCCC1,352.261359632,0.9583333333333334,7,3,2
826,Cc1ccc(S(=O)(=O)N(C)C(=O)c2ccccc2)cc1,289.07726434,0.8496376811594203,538,72,35
827,CCCCCCCCCCCOC(=O)CN(C)C(=O)c1ccc(OC)cc1,377.2566086,0.9420289855072463,1,1,1
828,C=CCCCO[Si](OCCCCCCCCCCCC)(c1ccccc1)c1ccccc1,452.311057178,1.0,1,1,1
829,O=C(Nc1ccc(F)cc1)C(Cl)Cl,220.981047392,0.8568840579710145,80,16,7
830,CCCCCCCCCCCCCCCC(=O)OCC,284.271530392,0.9963768115942029,1,1,1
831,CCCCCCCOC(=O)CN(C)C(=O)c1ccc(F)cc1,309.174021848,0.9456521739130435,8,2,2
832,CC/C=C\CCOC(=O)CCCC(=O)OCC,242.151809184,0.9945652173913043,3,1,1
833,CC(=O)Cc1ccc(O[Si](C)(C)C)cc1,222.107606346,0.947463768115942,1,1,1
834,CCCCC(CC)CN(CC(CC)CCCC)C(=O)c1cc(F)c(F)c(OC)c1F,429.28546411599996,0.8586956521739131,3,1,1
835,CC(C)COC(=O)CCCCCC(=O)OCCc1ccccc1,320.198759376,0.9402173913043478,80,15,15
836,CC(C)CCCOC(=O)C1CCCN1C(=O)c1cc(F)ccc1C(F)(F)F,389.161406476,0.9547101449275363,48,13,8
837,CCCOC(=O)CCCC(=O)OCc1ccc(Br)cc1,342.04667118800006,0.9945652173913043,2,2,2
838,CCOCCO[Si](OCCCC(C)C)(c1ccccc1)c1ccccc1,372.212071414,0.8822463768115942,194,38,34
839,C=CCCCCCCCCOC(=O)CCC(=O)OC(C)CCCCC,354.277009696,0.9836956521739131,1,1,1
840,C=CCCCCOC(=O)CCC(=O)Oc1c(F)cccc1Cl,328.087764956,0.9836956521739131,1,1,1
841,CCCCCCCCC/C=C/C=C/C(=O)NCC(C)C,279.256214676,0.9202898550724637,1,1,1
842,CC(=O)OC(C)C(OC(C)=O)C(OC(C)=O)C(C#N)OC(C)=O,329.111066568,0.9510869565217391,39,1,1
843,CC(C)CCCOC(=O)c1cccc(C(=O)Oc2cc(Cl)cc(Cl)c2Cl)c1,428.034892128,0.9420289855072463,158,18,14
844,Cn1c2ccccc2c(=O)c2c(O)cccc21,225.078978592,0.8568840579710145,249,86,11
845,C=CCC(C)OC(=O)/C=C/C(=O)OCCCCCCCCCCCCCC,380.29265976,0.9710144927536232,137,37,37
846,COC(=O)c1ccccc1N,151.063328528,0.9637681159420289,1,1,1
847,C[C@@H]1CC[C@@H](C)S1,116.065971384,0.9782608695652174,6,4,4
848,CCCC(OC(=O)CCCC(=O)OC(C)C(C)C)C(C)C,300.230059504,0.9818840579710145,12,6,6
849,CCCCO[Si](C)(C)OCC(C)Cl,224.09993412199998,0.9728260869565217,1,1,1
850,CCCCCCC(C)OC(=O)C(C)(C)C(=O)OCC(C)C,300.230059504,0.9619565217391305,10,4,4
851,CCCCCCCCCCCCCCCCOC(=O)CCCC(=O)OC(C)c1c(F)cccc1F,496.33641639199993,0.9963768115942029,1,1,1
852,CCOC(=O)CCC(=O)OC(C)C(C)=O,216.099773612,0.9710144927536232,11,5,5
853,CCCCCCCCCCCCCCCCCCCOC(=O)CCC(=O)OC(CC)CCCC,482.4335103359999,0.9981884057971014,1,1,1
854,C=C[Si](C)(OCC)O[Si](C)(C=C)OC(CCC)CCCC,330.204648008,0.9565217391304348,10,4,4
855,CCC(CC)COC(=O)/C=C/C(=O)Oc1ccccc1F,294.12673730800003,0.9619565217391305,8,4,4
856,CCCCCCOC(=O)CCCC(=O)OCc1cc(F)ccc1Br,402.08419956800003,1.0,1,1,1
857,C=C[Si](C)(OCCCCCCCCCCC)OC1CCCCC1C,354.29540711399994,0.9909420289855072,1,1,1
858,COc1cc(C(O)CN(C)[Si](C)(C)C(C)(C)C)ccc1O[Si](C)(C)C(C)(C)C,425.278147296,0.8387681159420289,19,6,2
859,CCC#CCCCCCCCCO[Si](CC)(CC)OCCCC,340.27975704999994,0.9021739130434783,3,1,1
860,CC(C)(C)[Si](C)(C)OC(=O)CCCCC(=O)O[Si](C)(C)C(C)(C)C,374.23086275599996,0.9547101449275363,7,3,2
861,O=C(O)C1CC1c1ccc(Cl)cc1,196.029107208,0.8804347826086957,968,250,121
862,COc1cc(/C=C\C(=O)OCc2ccccc2)ccc1O,284.104858992,0.8677536231884058,154,39,27
863,CCCCN(CC)C(=O)C(Cl)Cl,211.05306946,0.9710144927536232,5,1,1
864,CCOC(=O)CCCC(=O)Oc1cc(Cl)c(Cl)c(Cl)c1Cl,371.948969584,0.9963768115942029,2,2,2
865,CCCCCCCCCCOC(=O)CCCC(=O)Oc1ccccc1F,366.220637692,0.9963768115942029,1,1,1
866,CCCCCCCCCCOC(=O)c1ccccc1C(=O)OC(C(C)C)C(C)C,404.29265975999994,0.9909420289855072,38,10,10
867,Oc1c(F)cccc1Cl,145.993470648,0.967391304347826,3,3,3
868,C=C[Si](C)(OCCCCCCCCCCCCCCCCCC)OC(C)C1CCCCC1,466.420607626,0.9746376811594203,31,20,9
869,CCCCCCCCCCCCCCCOC(=O)C(C)c1ccc(CC(C)C)cc1,416.365430776,0.9836956521739131,99999,1,99999
870,COCCOCCOC(=O)c1ccccc1C(=O)O[Si](C)(C)C(C)(C)C,382.18116521,0.9438405797101449,1,1,1
871,CCCCCCCCOC(=O)CCCC(=O)Oc1ccccc1CCC,362.245709568,0.9981884057971014,1,1,1
872,O=C(OCCCCCCCCCl)c1ccc(C(F)(F)F)c(F)c1,354.100970408,0.9818840579710145,2,1,1
873,CC(C)=CC/C=C(/C)C1CC=C(C)CC1,204.187800768,0.9692028985507246,57,52,52
874,CCCCCCCCCCCCOC(=O)CCC(=O)OCCCCCCCCCl,432.3006376,0.9945652173913043,1,1,1
875,CCCC/C=C/C(C)OC(=O)c1ccccc1Cl,266.107357528,0.9347826086956522,3,2,2
876,CCCCCCCCCCCCCCCOC(=O)CCC(=O)OCc1c(F)cccc1C(F)(F)F,504.28627263999994,0.9981884057971014,1,1,1
877,COc1ccc(S)cc1,140.029585876,0.9818840579710145,2,2,2
878,CC(C)(C)c1cccc(OC(=O)C(F)(F)F)c1,246.086764316,0.9655797101449275,12,3,3
879,CCCCCCCCCCCCCCOC(=O)CCCC(=O)OC(CC)C(C)(C)C,426.37091007999993,0.9945652173913043,99999,2,99999
880,C=C(C)CCOC(=O)CCC(=O)OCCCCCCCCCCCCCCC,396.323959888,0.9981884057971014,1,1,1
881,COC(=O)c1cccc(OC)c1OC,196.073558864,0.9746376811594203,1,1,1
882,C=CCCOC(=O)CCC(=O)Oc1ccccc1F,266.09543718000003,0.9836956521739131,1,1,1
883,CCCCC/C=C/CCCOC(=O)CCCCCCCCC(=O)OCCCC,396.32395988799993,0.9981884057971014,1,1,1
884,CCCCCCCCCOC(=O)CCC(=O)OC(C)C(C)(C)C,328.261359632,0.9891304347826086,23,6,6
885,CCCCCCCCCCCCCCCCCO[Si](C)(C)Oc1cccc(Cl)c1,440.28773488999997,0.9130434782608695,10,3,3
886,C=C(C)CCOC(=O)CC(C)C,170.130679816,0.9329710144927537,12,4,4
887,CC(C)(C)[Si](C)(C)Sc1cccc(Cl)c1,258.066525818,0.947463768115942,1,1,1
888,CC(C)(C)COCc1cc(F)c(F)c(F)c1,232.10749976,0.9601449275362319,1,1,1
889,CCCC(=O)OC1CCC2(C)C(CCC3C4CCC(=O)C4(C)CCC32)C1,360.26644501199996,0.9547101449275363,99999,2,99999
890,Cc1ncc(CO[Si](C)(C)C)c(C(=O)O[Si](C)(C)C)c1O[Si](C)(C)C,399.17173812600004,0.8315217391304348,348,25,12
891,CCCCCCCO[Si](C)(C)OCC1CCCO1,274.19642135,0.9692028985507246,7,2,2
892,Cc1cc(O[Si](C)(C)C)ccc1O[Si](C)(C)C,268.13148306799997,0.9836956521739131,2,2,2
893,CCCCCCCCCCCOC(=O)C(NC(=O)c1c(F)cccc1C(F)(F)F)C(C)C,461.25530686,0.9855072463768116,20,6,6
894,CC/C=C/CC(=O)O,114.06807956,0.8641304347826086,3332,558,428
895,C=C1CCC2C(C1)c1c(OC(=O)C(F)(F)Cl)cc(CCCCC)cc1OC2(C)C,426.177328908,0.8188405797101449,74,7,1
896,CCc1cc2c(-c3ccccc3)cc(=O)oc2cc1OC(=O)C(C)(C)C,350.15180918399994,0.9039855072463768,16,9,1
897,CN(C)c1cccc2c(S(=O)(=O)Oc3cc(Cl)ccc3Cl)cccc12,395.01496970000005,0.9927536231884058,2,2,2
898,COC(=O)CC(C(=O)OC)N(C)C,189.10010796,0.9420289855072463,3,1,1
899,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,268.073558864,0.8786231884057971,36,11,4
900,C#CC(C)OC(=O)/C=C/C(=O)OCC(C)CC(C)(C)C,280.167459248,0.8623188405797102,1079,118,63
901,CCCCCCCOC(=O)C(NC(=O)c1ccc(F)cc1C(F)(F)F)C(C)C,405.192706604,0.9710144927536232,9,3,3
902,CCCCCOC(=O)CCCCCC(=O)Oc1ccccc1C,320.198759376,0.9963768115942029,1,1,1
903,CCC(C)C(O)C(=O)O,132.078644244,0.9202898550724637,126,24,22
904,CCCCCCCCC(CCC)OC(=O)c1ccc(F)cc1F,326.205736576,0.9945652173913043,1,1,1
905,CCCCCCCOC(=O)CCCCCCCCC(=O)OCC=C(C)C,368.29265976,0.9945652173913043,1,1,1
906,CCCCCCCCCCCCCCCCCOC(=O)C(C)(C)C(=O)Oc1ccccc1OC(C)C,504.3814747639999,0.9945652173913043,1,1,1
907,O=C(Sc1ccc(F)cc1Br)C(F)(F)C(F)(F)F,351.899217136,0.9402173913043478,1,1,1
908,CCC1(CCC(C)(C)O)C(=O)NC(=O)NC1=O,242.126657056,0.782608695652174,6946,1270,300
909,C[Si](C)(C)Oc1ccc2ccccc2c1,216.09704166199998,0.9365942028985508,2,1,1
910,CCCCCCCCCCCOC(=O)C(C)(C)C(=O)OC1CCC(C)CC1,382.308309824,1.0,1,1,1
911,CCCCCCCCOC(=O)c1ccc(C(=O)OC(C)CCCC(C)C)cc1,390.277009696,0.9873188405797102,31,8,8
912,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,224.116092372,0.927536231884058,2,1,1
913,CCCCCCCCCCCOC(=O)C1CCN(C(=O)c2cccc(C)c2)CC1,401.292994108,0.9891304347826086,9,3,3
914,C#CCCOC(=O)N(C)C(C(=O)OCCCCCCCCCCCCCC)C(C)C,423.33485892,0.9818840579710145,1,1,1
915,CC(C)OC(=O)C(C)c1ccccc1,192.115029752,0.9166666666666666,99999,9,99999
916,C=CCc1ccc(O)cc1,134.07316494,0.9257246376811594,2,1,1
917,CCCCCCCCCOC(=O)CCCCCC(=O)OCCCC,342.277009696,0.9927536231884058,99999,1,99999
918,CC(C)CC(C)OC(=O)c1c(F)c(F)c(F)c(F)c1F,296.08357075600003,0.9818840579710145,1,1,1
919,CCCC/C=C/C(C)O[Si](CCCC)(CCCC)CCCC,326.30049249399997,0.9456521739130435,4,2,2
920,CC(C)CC(C)O[Si](C)(C)c1c(F)c(F)c(F)c(F)c1F,326.112532858,0.9039855072463768,4,1,1
921,CCCCCCCCCOC(=O)c1ccccc1C(=O)OCC(Cl)Cl,388.120814672,0.9927536231884058,1,1,1
922,CC(C)OCc1c(F)cccc1Cl,202.056070904,0.9239130434782609,5,1,1
923,CCCCCCCCO[Si](CC)(CC)OCCCC,288.248456922,0.9365942028985508,67,22,22
924,COc1ccc(O[Si](C)(C)C(C)(C)C)c(Cl)c1,272.09993412200004,0.8913043478260869,304,56,42
925,CCc1ccc(C(=O)OCCC23CC4CC(CC(C4)C2)C3)cc1,312.208930136,0.9257246376811594,2,1,1
926,C=C(C)C#CC(CC(C)C)OC(=O)c1cccc(C(=O)OCC(C)C)c1,356.198759376,0.9565217391304348,9,2,2
927,CCCN(C(=O)CCCCCl)C(C)CC,233.154642068,0.9329710144927537,5,2,2
928,CCCCCOC(=O)CCC(=O)OCc1ccc(Cl)cc1[N+](=O)[O-],357.09791504,0.9764492753623188,2,2,2
929,CCCCC(CC)CN(C(=O)CCl)C(C)CC,261.185942196,0.9710144927536232,18,5,5
930,CCCCCCCCCCCCCCCOC(=O)c1c(F)cccc1C(F)(F)F,418.249493208,0.9927536231884058,9,3,3
931,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCc1ccccc1F,400.204987628,0.9891304347826086,1,1,1
932,CCCCCCCCC(CCCC)OC(=O)c1cc(C(F)(F)F)ccc1C(F)(F)F,440.21499952,0.9855072463768116,3,2,2
933,CCCCCCOC(=O)CCCCCCCCC(=O)OCCOC,344.25627425199997,0.9963768115942029,1,1,1
934,C=C[Si](C)(OCCCCCC)OCCc1cccc(Cl)c1,326.14688431400003,0.9891304347826086,1,1,1
935,Oc1c(Br)cc(Br)c(Br)c1Br,405.68391308400004,0.9909420289855072,1,1,1
936,CCCCOC(=O)N(C)CC(=O)OCC(C)C,245.162708216,0.9619565217391305,26,7,7
937,COCC1OCC(OC(C)=O)C(OC)C1OC,248.12598836,0.980072463768116,1,1,1
938,CCCCCCCCCCCCCCOC(=O)C(C)(C)C(=O)OCC(CC)CCCC,440.38656014399993,0.9981884057971014,1,1,1
939,C=C[Si](C)(Oc1ccccc1C)Oc1ccccc1C,284.12325640999995,0.8840579710144928,299,41,11
940,COCc1cc(C(C)(C)C)cc2c1OC(C)(C)OC2,264.172544628,0.875,377,46,22
941,C[Si](C)(Oc1ccc(F)cc1Br)c1c(F)c(F)c(F)c(F)c1F,413.951022858,0.8713768115942029,297,18,3
