,smiles,mass,fp_score,rank
4935,CCCCCCCCO,130.135765196,0.8018867924528302,1
4936,CCCCCCC(C)O,130.135765196,0.7857142857142857,1
4937,CCCCCCC(C)O,130.135765196,0.7857142857142857,1
4938,CC(=C2)N(C)N(C(=O)2)c(c1)cccc1,188.094963004,0.6774193548387096,6
4939,ClCc(c(C)1)c(c2)c(ccc2)cc1,190.054928032,0.7317073170731707,3
4940,CCn(c(=O)1)c(=O)cc1,125.047678464,0.39864864864864863,14
4941,Oc(c1)cc(cc1C(C)(C)C)C(C)(C)C,206.167065324,0.8169934640522876,4
4942,CCOC(=O)c(c1)ccc(c1)[N+1]([O-1])=O,195.053157768,0.9590909090909091,1
4943,N#CC(c(c2)cccc2)c(c1)cccc1,193.089149352,0.6148148148148148,51
4944,CCOC(=O)Cc(c1)ccc(c1)[N+1]([O-1])=O,209.068807832,0.8539823008849557,1
4945,Oc(c1)ccc(Cl)c1,128.00289246,0.7867647058823529,1
4946,CN(C)c(c1)ccnc1,122.08439831999999,0.5903614457831325,36
4947,c(c2)ccc(c2)Nc(c1)cccc1,169.089149352,0.6580645161290323,33
4948,CN(C)c(c1)ccc(c1)[N+1]([O-1])=O,166.07422756,0.7100591715976331,21
4949,[O-1][n+1](c1)ccc(c1)[N+1]([O-1])=O,140.022191988,0.6477987421383647,16
4950,ON=c(c1)ccc(=NO)c1,138.042927432,0.2972972972972973,934
4951,OC(=O)c(c1)cc(C(O)=O)cc(C(O)=O)1,210.01643791200001,0.8580645161290322,1
4952,Oc(c1)c(O)ccc1,110.036779432,0.7,1
4953,OCc(c1)cc(cc1)[N+1]([O-1])=O,153.042593084,0.9503105590062112,2
4954,Oc(c1)c(n2)c(ccc2)cc1,145.052763844,0.7989949748743719,6
4955,NC(=O)c(c1)cncc1,122.048012812,0.907608695652174,1
4956,CN(C)C(=O)c(c1)cncc1,150.07931294,0.9029126213592233,1
4957,OC(=O)c(c1)cncc1,123.0320284,0.9456521739130435,1
4958,OCCN(CCO)CCO,149.10519334,0.8023255813953488,1
4959,[H]Cl,35.976677712,0.0,11
4960,OC(C1)CC(C)(C)NC(C)(C)1,157.146664228,0.3764705882352941,301
4961,Cc(c(C)1)c(N)c(C)c(C)c(N)1,164.131348512,0.35714285714285715,1338
4962,c(c2)ccc(c2)NN=Nc(c1)cccc1,197.095297352,0.6282051282051282,29
4963,O=C(Cc(c2)cccc2)c(c1)cccc1,196.088815004,0.625,142
4964,O=Cc(c1)ccc(c1)[N+1]([O-1])=O,151.02694302,0.8726114649681529,3
4965,N#Cc(c1)ccc(c1)[N+1]([O-1])=O,148.027277368,0.9338842975206612,1
4966,[O-1][N+1](=O)c(c1)c(c2)c(ccc2)[n+1]([O-1])c1,190.037842052,0.9171270718232044,1
4967,COc(c1)ccc(N)c1,123.068413908,0.7577319587628866,1
4968,COc(c1)ccc(c1)[N+1]([O-1])=O,153.042593084,0.9470588235294117,1
4969,Oc(c2)c(ccc2)C(=O)OCc(c1)cccc1,228.078644244,0.4523809523809524,561
4970,O=C(C4)C=C(C3)C(C)(C4)C([H])(C2)C([H])(C3)C([H])(C1)C(C)(C2)C(=O)C1,286.193280072,0.9379310344827586,2
4971,CC(=O)c(c1)c(O)ccc1,136.052429496,0.8536585365853658,2
4972,CC(=O)c(c1)cc(O)cc1,136.052429496,0.8827160493827161,1
4973,CC(=O)c(c1)ccc(O)c1,136.052429496,0.935064935064935,1
4974,COc(c1)ccc(C=CC(O)=O)c1,178.06299418,0.851063829787234,1
4975,CSC,62.019021192,0.7142857142857143,1
4976,CSSC,93.991092192,0.7777777777777778,1
4977,[O-1][n+1](c1)cccc1,95.03711378,0.3399014778325123,28
4978,OCC(=O)C(C4)C(C)(C3)C([H])(C4)C([H])(C1)C([H])(C3)C(C)(C2)C(=CC(=O)C2)C1,330.21949481999997,0.9184782608695652,2
4979,COc(c1)cc[n+1]([O-1])c1,125.047678464,0.5906735751295337,3
4980,CN(C)c(c1)cc[n+1]([O-1])c1,138.07931294,0.7349397590361446,3
4981,[H]C(C1)=C(C)C([H])(C2)C(C)(C)C([H])12,136.125200512,0.42613636363636365,209
4982,C=C(C2)C([H])(C1)C(C)(C)C([H])(C2)1,136.125200512,0.6136363636363636,61
4983,O=C(C4)C([H])=C(C3)C(C)(C4)C([H])(C2)C([H])(C3)C([H])(C1)C(C)(C2)C(O)(C(C)=O)C1,330.21949481999997,0.801980198019802,14
4984,O=Cc(c1)ccc(c1)N(C)C,149.084063972,0.6703296703296703,3
4985,O=Cc(c1)c(OC)c(OC)cc1,166.06299418,0.8105263157894737,1
4986,O=c(c(Cl)1)c(c2)c(ccc2)c(=O)c(Cl)1,225.958834728,0.8238993710691824,2
4987,Nc(c1)ccc(c1)S(O)(=O)=O,173.014664084,0.8914728682170543,3
4988,OC(C(C)(C)1)C(C)(C2)CC(C2)1,154.135765196,0.7165354330708661,21
4989,O=C(CNC(=O)c(c2)cccc2)NC([H])(C(O)=O)Cc(c1)cccc1,326.126657056,0.6556776556776557,35
4990,Oc(n1)nc(O)nc(O)1,129.017440956,0.136,1814
4991,NCC(O1)=CC(=O)N1,114.042927432,0.31097560975609756,204
4992,CCOc(c1)cc(O2)c(C=CC(=O)2)c1,190.06299418,0.8682926829268293,2
4993,Oc(c3)c(O)c(O1)c(c3)C(=O)CC(c(c2)cccc2)1,256.073558864,0.5907335907335908,46
4994,CC(C)CC([H])(N)C(O)=O,131.094628656,0.6896551724137931,4
4995,CCOC(OCC)(OCC)c(c1)cccc1,224.1412445,0.8034682080924855,1
4996,C(C1)C([H])(O)CC(=C([H])4)C1(C([H])(C3([H])C4)CCC(C)(C23[H])C(CC2)([H])C(CCC([H])(C)C(C)C)([H])C)C,400.370516156,0.896969696969697,5
4997,C(C41C)(CCC1(C(C(CC4)3[H])([H])CC=C(C3(C)2)CC([H])(CC2)OC(C)=O)[H])(C(CCC([H])(C(C)C)CC)([H])C)[H],456.396730904,0.7198067632850241,6
4998,O=C(O[Si](C)(C)C)c(c1)ccc(c1)O[Si](C)(C)C,282.110747624,0.9021739130434783,2
4999,CC(C4([H])C(CCC([H])(CC)C(C)C)([H])C)(C([H])1CC4)CCC(C3(C)2)(C([H])(CC=C2CC([H])(O)CC3)1)[H],414.38616621999995,0.9156626506024096,3
5000,C(C32[H])(C(C4)([H])C(C([H])(C4)C([H])(C)C=CC(CC)([H])C(C)C)(C)CC3)(CC=C(C21C)CC(CC1)(O[Si](C)(C)C)[H])[H],484.410042942,0.88268156424581,3
5001,CCCCCCCCCCCCC,184.219100896,0.7183098591549296,79
5002,CCCCCCCCCCCC,170.203450832,0.6944444444444444,55
5003,c(c2)cc(c1)c(c2)ccc1,128.062600256,0.7261904761904762,8
5004,CN(C)c(c1)cccc1,121.08914935199999,0.6266666666666667,44
5005,CCCC(C1)C(O)CCC1,142.135765196,0.6190476190476191,3
5006,CCCCCCCCCCC,156.187800768,0.5428571428571428,84
5007,CCCCC(=O)CCCC,142.135765196,0.3191489361702128,504
5008,CN(C)CCCN(c21)c(c3)c(ccc(Cl)3)Sc(cccc2)1,318.09574728800004,0.7786885245901639,1
5009,CN(C)CCCN(c21)c(c3)c(ccc3)Sc(cccc2)1,284.13471963999996,0.9308510638297872,1
5010,CN(C)CC(C)CN(c21)c(c3)c(ccc3)Sc(cccc2)1,298.15036970399996,0.6604651162790698,5
5011,CN(C4)CCN(C4)CCCN(c21)c(c3)c(ccc3S(=O)(=O)N(C)C)Sc(cccc2)1,446.1810182,0.7447698744769874,1
5012,CN(C)C(C)CN(c21)c(n3)c(ccc3)Sc(cccc2)1,285.129968608,0.36713286713286714,2578
5013,CN(C)CC(C)CN(c21)c(c3)c(ccc(OC)3)Sc(cccc2)1,328.160934388,0.7481751824817519,1
5014,N#Cc(c4)cc(c(c4)1)N(CCCN(C3)CCC(O)C3)c(c2)c(ccc2)S1,365.156183356,0.5904059040590406,5
5015,CN(C4)CCN(C4)CCCN(c21)c(c3)c(ccc3)Sc(cccc2)1,339.1769188,0.8380952380952381,1
5016,CN(C4)CCN(C4)CCCN(c21)c(c3)c(ccc(Cl)3)Sc(cccc2)1,373.137946448,0.6439393939393939,47
5017,CN(C4)CCN(C4)CCCN(c21)c(c3)c(ccc(C(F)(F)F)3)Sc(cccc2)1,407.16430342800004,0.5795454545454546,7
5018,CN(C)C(C)CN(c21)c(c3)c(ccc3)Sc(cccc2)1,284.13471963999996,0.47058823529411764,250
5019,CCN(CC)C(C)CN(c21)c(c3)c(ccc3)Sc(cccc2)1,312.16601976799996,0.5126050420168067,70
5020,CSc(c4)cc(c(c4)1)N(CCC(C3)N(C)CCC3)c(c2)c(ccc2)S1,370.153740832,0.608,23
5021,CN(C)CCCN(c21)c(c3)c(ccc(C(F)(F)F)3)Sc(cccc2)1,352.122104268,0.7056277056277056,1
5022,CC(=O)C([H])=C([H])C(=C(C)1)C(C)(C)CCC1,192.15141526,0.5362318840579711,22
5023,CC(=O)OC([H])=C([H])C(=C(C)1)C(C)(C)CCC1,208.14632988,0.44886363636363635,31
5024,CC(=O)C([H])=C([H])C(O1)(C(C)(C)2)C(C)(CCC2)1,208.14632988,0.48130841121495327,111
5025,OCC([H])=C(C)CCC=C(C)C,154.135765196,0.44871794871794873,451
5026,CC(C)=CCCC(C)=C([H])COC(C)=O,196.14632988,0.6125,7
5027,CCC(=O)OCC([H])=C(C)CCC=C(C)C,210.161979944,0.6936416184971098,16
5028,CC(C)=CCCC(C)=C([H])COC(=O)C(C)C,224.177630008,0.7455621301775148,8
5029,CCCC(=O)OCC([H])=C(C)CCC=C(C)C,224.177630008,0.5542857142857143,21
5030,CC(C1)=C([H])C([H])(O)C([H])(C1)C(C)C,154.135765196,0.8432835820895522,6
5031,CC(=C)C([H])(C1)C([H])(O)CC([H])(C)C1,154.135765196,0.54421768707483,101
5032,CC(=C)C([H])(C1)CC([H])(O)C(C)=C([H])1,152.120115132,0.7384615384615385,5
5033,CC(=C)C([H])(C1)CC(=O)C(C)=C([H])1,150.104465068,0.5373134328358209,6
5034,CC(=C)C([H])(C1)CC(=O)C(C)=C([H])1,150.104465068,0.5671641791044776,4
5035,O=C(C1)C(C)(C2)C(C)(C)C([H])(C2)1,152.120115132,0.7614678899082569,11
5036,C=CCc(c1)cc(O2)c(OC2)c1,162.06807956,0.6497695852534562,10
5037,O=C(C(C)21)C(C)(C)C([H])(CC2)C1,152.120115132,0.4778761061946903,28
5038,CCCCOC(=O)c(c1)c(O)ccc1,194.094294308,0.8627450980392157,1
5039,CC(C)COC(=O)c(c1)c(O)ccc1,194.094294308,0.7576923076923077,6
5040,CCC(C)c(c1)cc(c2)c(ncc2)c1,185.12044948,0.5486725663716814,1
5041,CCCCCCOC(=O)c(c1)c(O)ccc1,222.125594436,0.6437908496732027,13
5042,C=CC(=O)c(c1)cc(O2)c(OC2)c1,176.047344116,0.7782608695652173,3
5043,CCCCCC(=C(C)1)C(=O)CC1,166.135765196,0.6319444444444444,36
5044,CCOC(=O)c(c1)c(ccc1)C(=O)OCC,222.089208928,0.9322916666666666,1
5045,C=CCOC(=O)c(c1)c(ccc1)C(=O)OCC=C,246.089208928,0.70703125,39
5046,CCCCOC(=O)c(c1)c(ccc1)C(=O)OCCCC,278.151809184,0.927038626609442,1
5047,CC(C)COC(=O)c(c1)c(ccc1)C(=O)OCC(C)C,278.151809184,0.875,13
5048,CCCCOC(=O)c(c2)c(ccc2)C(=O)OCc(c1)cccc1,312.13615912,0.8991935483870968,1
5049,c(c1C(=O)OCCCCCCCCC)(cccc1)C(=O)OCCCCCCCCC,418.308309824,0.8713235294117647,17
5050,CCCCOCCOC(=O)c(c1)c(ccc1)C(=O)OCCOCCCC,366.20423868,0.6294642857142857,1
5051,C(OC(=O)c(c1C(=O)OCCCCCCCC(C)C)cccc1)CCCCCCC(C)C,446.339609952,0.8984962406015038,20
5052,CCCCC(CC)COC(=O)c(c1)c(ccc1)C(=O)OCC(CC)CCCC,390.277009696,0.9153225806451613,5
5053,COC(=O)c(c1)ccc(c1)C(=O)OC,194.0579088,0.7267441860465116,1
5054,COC(=O)c(c1)cc(cc1)C(=O)OC,194.0579088,0.7415730337078652,3
5055,COC(=O)C([H])(C)O,104.047344116,0.39805825242718446,130
5056,CCCC(C1)C(O)CCC1,142.135765196,0.47297297297297297,114
5057,CC(O)c(c1)cccc1,122.07316494,0.5472972972972973,15
5058,CCOC(=O)c(c1)c(C)ccc1,164.083729624,0.8393782383419689,1
5059,CCCCOc(c1)ccc(C=O)c1,178.099379688,0.6460905349794238,1
5060,CC(C)CC(=O)CC(C)C,142.135765196,0.3793103448275862,97
5061,CC(C)COC(C)=O,116.083729624,0.7254901960784313,1
5062,CC(=O)OC(C)(C)C,116.083729624,0.6195652173913043,6
5063,CCC(C)OC(C)=O,116.083729624,0.7692307692307693,2
5064,CC=CC=CC(=O)OC,126.06807956,0.34951456310679613,4
5065,CCCCCC(=O)OC,130.099379688,0.7872340425531915,4
5066,C(CCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC)CC,806.736340856,0.44017094017094016,3
5067,OC(CCl)CCl,127.979570172,0.23711340206185566,743
5068,ClCC(Cl)CCl,145.9456832,0.475,4
5069,OCC(Br)CBr,215.878539012,0.14432989690721648,4962
5070,CC(=O)OCC(O)COC(C)=O,176.068473484,0.8347826086956521,2
5071,OCC(O)COC(C)=O,134.0579088,0.7857142857142857,1
5072,CC(=O)OCC(COC(C)=O)OC(C)=O,218.079038168,0.9090909090909091,1
5073,CCC(=O)OCC(COC(=O)CC)OC(=O)CC,260.12598836,0.3900709219858156,46
5074,CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC,302.172938552,0.5838509316770186,14
5075,CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO,358.30830982399993,0.6205128205128205,45
5076,CCCCCCCCC=CCCCCCCCC(=O)OCC(O)CO,356.29265975999994,0.7782805429864253,10
5077,C(CCCCCCCCCCCCCCC)CC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC,890.83024124,0.3894230769230769,3
5078,C(CCCCCCCCCCCCCCC)CC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC,890.83024124,0.3894230769230769,3
5079,OCCCc(c1)cccc1,136.088815004,0.8888888888888888,1
5080,CCCCCCCCCCCCCCC,212.25040102399998,0.7464788732394366,13
5081,C=CCCCCCCCCC(=O)OC,198.161979944,0.912751677852349,2
5082,CCCCCCCC=CCC(=O)OC,198.161979944,0.8220858895705522,1
5083,C(C1)CO1,58.041864812,0.4444444444444444,3
5084,CCC(O)=O,74.036779432,0.7066666666666667,1
5085,CCOC(CC)OCC,132.115029752,0.9090909090909091,1
5086,OCCCCCO,104.083729624,0.835820895522388,1
5087,OCCCO,76.052429496,0.2833333333333333,38
5088,CCC(C)C,72.093900384,0.4318181818181818,6
5089,C#CCO,56.026214748,0.18181818181818182,26
5090,C(C1)CCNC1,85.08914935199999,0.7444444444444445,1
5091,CC(C1)NCCC1,99.10479941599999,0.7075471698113207,1
5092,CC(C1)CNCC1,99.10479941599999,0.7714285714285715,2
5093,CC(C1)CCNC1,99.10479941599999,0.7009345794392523,4
5094,NCCc(c1)cccc1,121.08914935199999,0.9385964912280702,1
5095,CC(N)c(c1)cccc1,121.08914935199999,0.6709677419354839,1
5096,CCOc(c1)c(N)ccc1,137.084063972,0.8967391304347826,2
5097,CCOc(c1)ccc(N)c1,137.084063972,0.9027027027027027,1
5098,CC(C)(O)C(C)(C)O,118.099379688,0.525,35
5099,CCOC(=O)C(=O)OCC,146.0579088,0.788235294117647,1
5100,CCCCOC(=O)C(=O)OCCCC,202.120509056,0.3697478991596639,38
5101,CCC=O,58.041864812,0.2777777777777778,11
5102,CCOC(=O)C(C)=O,116.047344116,0.8404255319148937,1
5103,COC(=O)C(C)(C)C,116.083729624,0.8875,1
5104,OC(=O)C(C)(C)C,102.06807956,0.38271604938271603,71
5105,OCCOc(c1)cccc1,138.06807956,0.8323353293413174,1
5106,CC(=O)OCC(C)OC(C)=O,160.073558864,0.7766990291262136,1
5107,C#CCBr,117.941812196,0.023809523809523808,1227
5108,CCCBr,121.973112324,0.5,2
5109,CC(C)Br,121.973112324,0.2127659574468085,236
5110,c(c2)ccc(c2)Sc(c1)cccc1,186.05032132,0.8271604938271605,1
5111,CCC(=O)Cl,92.00289246,0.8596491228070176,1
5112,C#CCCl,73.992327776,0.32142857142857145,5
5113,CC(C)(C)C(=O)Cl,120.034192588,0.43103448275862066,4
5114,ClCCc(c1)cccc1,140.039277968,0.7358490566037735,14
5115,CCC(C(O)=O)c(c1)cccc1,164.083729624,0.5664739884393064,174
5116,O=Cc(c1)cc(O2)c(OC2)c1,150.031694052,0.9244186046511628,1
5117,COC(=O)C(=O)OC,118.02660867200001,0.8088235294117647,1
5118,CCOC(=O)Nc(c1)cccc1,165.078978592,0.8505154639175257,1
5119,O(C2)CCN(C2)c(c1)cccc1,163.099714036,0.4774774774774775,397
5120,CC(Cl)c(c1)cccc1,140.039277968,0.7927927927927928,1
5121,CC(Cl)c(c1)cccc1,140.039277968,0.6126760563380281,1
5122,C(C1)CO1,58.041864812,0.4186046511627907,1
5123,CCCCCCCC=CCC(=O)OC,198.161979944,0.7005649717514124,36
5124,C=CCCCCCCCCC(=O)OC,198.161979944,0.8855421686746988,1
5125,C=CC(=O)OCC(C)C,128.083729624,0.5470085470085471,2
5126,CC(=O)OC(C1)CCCC1,142.099379688,0.6578947368421053,12
5127,CCC(=O)OC(C)C,116.083729624,0.8461538461538461,1
5128,CCC(=O)OC(C1)CCCC1,156.115029752,0.631578947368421,3
5129,CC(=O)Oc(c1)cccc1,136.052429496,0.6347305389221557,1
5130,CCC(=O)OCC(C)C,130.099379688,0.5663716814159292,7
5131,CCOC(=O)CC,102.06807956,0.7669902912621359,1
5132,CCC(=O)OC,88.052429496,0.8172043010752689,1
5133,CC(C)COC(=O)c(c1)cccc1,178.099379688,0.8153153153153153,3
5134,CCCCCCOC(=O)c(c1)cccc1,206.130679816,0.9065040650406504,1
5135,O=C(OCc(c2)cccc2)c(c1)cccc1,212.083729624,0.6285714285714286,4
5136,CCC(=O)OCc(c1)cccc1,164.083729624,0.821256038647343,1
5137,CC(C)OC(=O)c(c1)cccc1,164.083729624,0.7163461538461539,1
5138,COC(=O)c(c1)cccc1,136.052429496,0.7010309278350515,1
5139,CCOC(=O)c(c1)cccc1,150.06807956,0.7671232876712328,1
5140,CCC(C)OC(C)=O,116.083729624,0.8301886792452831,1
5141,CCOC(=O)CC(C)=O,130.06299418,0.8536585365853658,1
5142,CC(C)COC(=O)C(C)C,144.115029752,0.8,8
5143,CC(C)OC(=O)C(C)C,130.099379688,0.7545454545454545,1
5144,CCOC(=O)C(C)C,116.083729624,0.725,6
5145,CC(=O)Oc(c1)c(C)ccc1,150.06807956,0.6834170854271356,3
5146,CC(=C)OC(C)=O,100.052429496,0.46464646464646464,6
5147,CCC(=O)Oc(c1)cccc1,150.06807956,0.7443181818181818,1
5148,COC(=O)C(C)C,102.06807956,0.7075471698113207,1
5149,CCCCOC(=O)C(C)C,144.115029752,0.8947368421052632,1
5150,CC(C)OC(=O)C(C)C,130.099379688,0.8333333333333334,1
5151,COC(=O)CC(C)=O,116.047344116,0.7321428571428571,1
5152,CC(=O)OCC=Cc(c1)cccc1,176.083729624,0.7582417582417582,1
5153,C=CCOC(C)=O,100.052429496,0.39215686274509803,79
5154,CCCC(=O)OCc(c1)cccc1,178.099379688,0.8303571428571429,1
5155,CCOCCOC(C)=O,132.078644244,0.8777777777777778,1
5156,CCCCOC(=O)CCC,144.115029752,0.7857142857142857,14
5157,CCCC(=O)OC(C)C,130.099379688,0.7967479674796748,1
5158,CCCC(=O)OCC,116.083729624,0.84,1
5159,COc(c1)ccc(COC(C)=O)c1,180.078644244,0.7136563876651982,1
5160,CCCCOCCOC(C)=O,160.109944372,0.7723577235772358,4
5161,CCCCCCOC(C)=O,144.115029752,0.8531468531468531,1
5162,CCCCCOC(=O)CCC,158.130679816,0.5882352941176471,87
5163,CCC[SiH2]C,88.070826914,0.4857142857142857,4
5164,CC[SiH2]C,74.05517685,0.06521739130434782,156
5165,CC[SiH2]CC,88.070826914,0.3181818181818182,23
5166,O=C(C1)C=CC1,82.041864812,0.5764705882352941,5
5167,CC(C1)CC(=O)C1,98.07316494,0.5882352941176471,6
5168,CC(C1)C(=O)CC1,98.07316494,0.40229885057471265,10
5169,CCC(C1)CCC1,98.109550448,0.6142857142857143,6
5170,CC(C1)CCC1,84.093900384,0.4492753623188406,7
5171,C(C1)CC=C1,68.062600256,0.3673469387755102,31
5172,C(C1)CCC1,70.07825032,0.17647058823529413,51
5173,CCC=CCC(=C(C)1)C(=O)CC1,164.120115132,0.5985915492957746,112
5174,CCCCCC(=C(C)1)C(=O)CC1,166.135765196,0.574468085106383,20
5175,CCCCCC(C(=O)1)C(CC1)CC(=O)OC,226.156894564,0.5303867403314917,114
5176,CC(C1)CC=CC1,96.093900384,0.26605504587155965,55
5177,CC(C1)C=CCC1,96.093900384,0.4578313253012048,23
5178,[H]C(C1)=C(C)CCC1,96.093900384,0.2702702702702703,111
5179,CC(C2)CC(C(C2)1)C(C)(C)1,138.140850576,0.2198952879581152,1414
5180,CC(C2)CC(C(C2)1)C(C)(C)1,138.140850576,0.7397260273972602,36
5181,CC(C2)C(C1)C(C)(C)C(C2)1,138.140850576,0.4132231404958678,82
5182,CC(=O)OC([H])(C1)C(C)CCC(C(C)=C)1,196.14632988,0.8957055214723927,1
5183,CC(=O)OC([H])(C1)C(C)CCC(C(C)=C)1,196.14632988,0.8218390804597702,1
5184,CC(=O)OC([H])(C1)C(C)CCC(C(C)=C)1,196.14632988,0.8395061728395061,3
5185,CC(=O)OC([H])(C1)C(C)CCC(C(C)=C)1,196.14632988,0.6781609195402298,1
5186,CC(=O)OC(C1)C(CCC(C)1)C(C)=C,196.14632988,0.8304093567251462,14
5187,CC(=O)OC(C1)C(CCC(C)1)C(C)=C,196.14632988,0.8430232558139535,7
5188,C[SiH](C)[SiH](C)C,118.063403508,0.19047619047619047,643
5189,[2H][Si](C)(C)[Si]([2H])(C)C,120.07595699999999,0.08064516129032258,1103
5190,C[Si](C)(C)[Si](C)(C)C,146.094703636,0.42857142857142855,2
5191,CC(C)C(C)C,86.109550448,0.3235294117647059,8
5192,CC(C)(C)C(C)(C)C,114.14085057599999,0.5,18
5193,CCCC[SiH2]C,102.08647697800001,0.36507936507936506,66
5194,CCCC[Si]([2H])([2H])C,104.09903046999999,0.21428571428571427,471
5195,CCCC[SiH2]C([2H])([2H])[2H],105.10530721599999,0.265625,126
5196,C[SiH](C)[SiH](C)C,118.063403508,0.21428571428571427,175
5197,[2H][Si](C)(C)[Si]([2H])(C)C,120.07595699999999,0.05084745762711865,1597
5198,C[Si](C)(C)[Si](C)(C)C,146.094703636,0.3333333333333333,27
5199,CC(C)C(C)C,86.109550448,0.15555555555555556,394
5200,CC(C)(C)C(C)(C)C,114.14085057599999,0.6333333333333333,1
5201,CCCC[SiH2]C,102.08647697800001,0.5217391304347826,4
5202,CCCC[Si]([2H])([2H])C,104.09903046999999,0.13580246913580246,687
5203,CCCC[SiH2]C([2H])([2H])[2H],105.10530721599999,0.140625,239
5204,COC(=O)CCC(=O)OC,146.0579088,0.6573426573426573,19
5205,COC(=O)CCCC(=O)OC,160.073558864,0.8947368421052632,1
5206,COC(=O)CC(=O)OC,132.042258736,0.8125,1
5207,COC(=O)CCCCC(=O)OC,174.089208928,0.9083969465648855,1
5208,COC(=O)CCCCCC(=O)OC,188.104858992,0.9124087591240876,1
5209,COC(=O)CCCCCCC(=O)OC,202.120509056,0.9078014184397163,1
5210,COC(=O)CCCCCCCCC(=O)OC,230.151809184,0.9781021897810219,1
5211,OCCC(C)CC(C)(C)C,144.15141526,0.5619834710743802,34
5212,OCCCOCCCOCCCOC,206.151809184,0.6021505376344086,10
5213,CCCCOCCOCCOCCO,206.151809184,0.826530612244898,1
5214,CC(=O)OCCOCCOCCOC(C)=O,234.110338296,0.5503875968992248,2
5215,C=CC(=O)OCC(CC)(COC(=O)C=C)COC(=O)C=C,296.12598836,0.5032258064516129,6
5216,CC(=C)C(=O)OCC(CC)(COC(=O)C(C)=C)COC(=O)C(C)=C,338.172938552,0.27564102564102566,3
5217,COC(=O)C(=O)OC,118.02660867200001,0.8769230769230769,1
5218,COC(=O)CCCCCCCC(=O)OC,216.13615912,0.8979591836734694,1
5219,ClCCCBr,155.934139972,0.5277777777777778,2
5220,CC(=O)OCCC(C)CC(C)(C)C,186.161979944,0.7919463087248322,1
5221,FC(F)(F)c(c1)cccc1,146.03433482,0.43902439024390244,8
5222,Cc(c1)c(C)c(C)cc1,120.093900384,0.46308724832214765,44
5223,Cc(c1)cc(C)c(C)c1,120.093900384,0.4407894736842105,53
5224,Cc(c1)cc(C)cc(C)1,120.093900384,0.4444444444444444,49
5225,COC(OC)OC,106.06299418,0.7142857142857143,3
5226,CCOC(OCC)OCC,148.109944372,0.6891891891891891,2
5227,COC(C)(OC)OC,120.078644244,0.4696969696969697,29
5228,CC(=C)c(c1)cccc1,118.07825032,0.44571428571428573,24
5229,CC(=C1)CC(C)(C)CC(=O)1,138.104465068,0.4226190476190476,9
5230,ClCC(Cl)Cl,131.930033136,0.6571428571428571,1
5231,CC(Cl)(Cl)Cl,131.930033136,0.3392857142857143,41
5232,Clc(c1)cc(Cl)c(Cl)c1,179.930033136,0.3722627737226277,33
5233,c(c1)ccc(c1)C(Cl)(Cl)Cl,193.9456832,0.4157303370786517,754
5234,COP(=O)(OC)OC,140.02384539800002,0.1897810218978102,1462
5235,CCOP(=O)(OCC)OCC,182.07079559,0.4722222222222222,3
5236,CCCCOP(=O)(OCCCC)OCCCC,266.164695974,0.3691275167785235,172
5237,c(c3)ccc(c3)OP(=O)(Oc(c2)cccc2)Oc(c1)cccc1,326.07079559000005,0.4411764705882353,106
5238,c(c2)ccc(c2)OCC(C1)O1,150.06807956,0.6989247311827957,27
5239,OCCOCCOCCO,150.089208928,0.676056338028169,1
5240,COCCOCCOCCOC,178.120509056,0.9365079365079365,1
5241,COCCOCCOCCO,164.104858992,0.8142857142857143,1
5242,CCOCCOCCOCCO,178.120509056,0.75,2
5243,CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC,276.12090298000004,0.4205128205128205,32
5244,CCCCOC(=O)CC(O)(CC(=O)OCCCC)C(=O)OCCCC,360.214803364,0.515695067264574,26
5245,COC(=C(C)C)O[Si](C)(C)C,174.107606346,0.3944954128440367,90
5246,C[SiH](C)O[Si](O[SiH](C)C)(O[SiH](C)C)O[SiH](C)C,328.08339202599996,0.25742574257425743,1581
5247,C[Si](C)(O1)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)1,296.075165368,0.1337579617834395,6571
5248,CCCCOC(=O)c(c1)cc(C(=O)OCCCC)c(c1)C(=O)OCCCC,378.20423867999995,0.46,872
5249,O=C(c(c1C(OCC(CCCC)CC)=O)ccc(c1)C(OCC(CCCC)CC)=O)OCC(CCCC)CC,546.392039448,0.6079136690647482,2
5250,OCCC(C)(O)CCO,134.094294308,0.32666666666666666,487
5251,CCCCCCCCCC(=O)OC,186.161979944,0.8490566037735849,5
5252,CCCCCCCCCC(=O)OCC,200.177630008,0.9182389937106918,1
5253,CCCCCCCCCC(=O)OC(C)C,214.193280072,0.7168674698795181,11
5254,CCCCCCCCCC(=O)OCCCC,228.208930136,0.5942857142857143,40
5255,CCCCCCCCCC(=O)OCC(C)C,228.208930136,0.4971751412429379,71
